,img_h,error,Clump,Misread,Area,Perimeter,Solidity,Major_axis_length,Minor_axis_length,Equivalent_diameter,Eccentricity,Extent,Contrast,Dissimilarity,Homogeneity,ASM,Energy,Correlation,Bounding_box,Entropy
Mammillaria bocasana,450,0,0,0,480,79.11269837,0.981595092,25.36354328,24.10977885,24.72154893,0.310515715,0.833333333,911.6360763,12.16508152,0.268552004,0.01525625,0.123026598,0.759571265,"(36, 527, 60, 551)",5.258028988
Mammillaria bocasana,450,0,0,0,615,90.91168825,0.980861244,31.05860007,25.30180132,27.98289335,0.579956855,0.731272295,1111.918895,11.44105164,0.369057073,0.048809696,0.220676326,0.854889582,"(135, 219, 164, 248)",5.160637499
Mammillaria bocasana,450,1,1,0,1973,188.2670273,0.886741573,59.03510535,45.82251395,50.12087012,0.630497917,0.706408879,894.4724242,12.59111876,0.364677267,0.068332318,0.261277559,0.887838027,"(189, 324, 238, 381)",5.368308124
Mammillaria bocasana,450,0,0,0,392,72.52691193,0.967901235,24.13956741,20.69864813,22.3407677,0.514555138,0.774703557,1460.792858,15.48198458,0.26763219,0.026150401,0.160901976,0.759807667,"(275, 447, 297, 470)",5.325280174
Mammillaria bocasana,450,1,1,0,2159,231.8233765,0.775781531,82.3049158,41.57738055,52.43018384,0.863024078,0.511126894,778.6197416,9.776260632,0.530070277,0.210249626,0.458488055,0.892908021,"(292, 53, 356, 119)",4.329058925
Mammillaria bocasana,450,0,0,0,532,83.59797975,0.981549815,27.61449973,24.55156939,26.02620675,0.457746926,0.786982249,1110.115515,11.74223846,0.38129333,0.027904816,0.166568505,0.804059515,"(368, 556, 394, 582)",5.035552478
Mammillaria duwei,450,0,0,0,9885,385.6051224,0.981141439,118.9619583,106.1916865,112.1872225,0.450745559,0.76914099,240.1603558,6.620213955,0.334152388,0.045841503,0.214070438,0.958051333,"(52, 181, 171, 289)",5.807524972
Mammillaria duwei,450,0,0,0,10461,381.6051224,0.990625,115.9159951,115.1103476,115.4095268,0.117695519,0.79100189,220.1005542,5.763702878,0.342767404,0.037201947,0.192828371,0.96436488,"(214, 207, 329, 322)",5.763764422
Mammillaria duwei,450,1,0,1,450,129.8761543,0.579896907,44.46505588,18.85388601,23.93653682,0.905654794,0.26439483,1449.248698,13.51742979,0.668824237,0.407630419,0.638361613,0.826720396,"(305, 327, 351, 364)",2.79556059
Mammillaria glassii %2320BEB1,450,0,0,0,11381,402.27417,0.98528266,123.7012398,117.5117725,120.3774865,0.312358226,0.734826963,328.9993448,7.470289886,0.348637495,0.060423795,0.245790081,0.956941952,"(158, 429, 286, 550)",5.393758359
Mammillaria glassii %2320BEB1,450,1,0,1,403,94.80508653,0.736745887,34.87030674,16.56237671,22.65205369,0.880001568,0.495085995,2388.605171,14.73374186,0.683641068,0.199100729,0.446078816,0.823466596,"(279, 346, 316, 368)",3.002159306
Mangifera indica1-1,972,0,0,0,49153,847.9625535,0.984221381,258.0749388,244.7085034,250.1670309,0.317652628,0.728192593,219.9410807,3.316429298,0.528012895,0.070493315,0.265499228,0.952131058,"(341, 594, 611, 844)",5.840196565
Mangifera indica1-2,972,0,0,0,56679,901.7615434,0.991689121,273.9210033,263.9554396,268.637198,0.267280246,0.746778571,149.106977,3.270276498,0.500069581,0.059689223,0.244306552,0.952837756,"(288, 557, 565, 831)",5.585401568
Mangifera indica1-3,972,1,0,1,3736,272.1076477,0.934934935,113.9939118,43.0714215,68.9697248,0.925871042,0.585029753,927.2952471,7.532585491,0.5285833,0.155461081,0.394223633,0.947068012,"(852, 75, 955, 137)",4.946344859
Manihof esculenta,450,1,0,1,276,66.28427125,0.923076923,25.40847438,14.53612565,18.74604263,0.820185593,0.676470588,786.1262288,15.70071232,0.293329518,0.063938955,0.252074298,0.851850761,"(92, 211, 109, 235)",5.233812639
Manihof esculenta,450,1,0,1,378,90.24873734,0.809421842,40.59018404,12.66871377,21.93819837,0.95004507,0.617647059,804.1608325,12.26336003,0.396282347,0.10144448,0.316727824,0.847434416,"(284, 426, 301, 462)",4.642597446
Manihof esculenta,450,1,0,1,1619,153.5391052,0.971788715,51.20391893,40.47858555,45.40236583,0.612414455,0.732910819,510.9832759,10.48477406,0.313568036,0.053159289,0.230379135,0.946148718,"(329, 372, 376, 419)",5.962062101
Manihot esculenta1-1,972,1,0,1,1734,158.1248917,0.978555305,50.33767482,44.51424385,46.98720433,0.466895163,0.755555556,1082.699415,9.383932709,0.402235567,0.045878643,0.214041375,0.935205926,"(454, 979, 505, 1024)",5.569996193
Manilkara mochisia1-1,972,0,0,0,63484,942.8742418,0.994813132,293.7890111,275.4827683,284.3067696,0.347475261,0.76100742,248.2856652,2.720653757,0.611882806,0.056115997,0.236878835,0.962208552,"(187, 595, 466, 894)",5.792430814
Manilkara mochisia1-1,972,0,0,0,64183,950.4478349,0.995239572,298.0689558,274.4531389,285.8676857,0.390104416,0.781994737,269.2144393,2.874212905,0.582332534,0.046502,0.215631992,0.957712899,"(593, 746, 882, 1030)",5.881592819
Manilkara mochisia1-2,972,0,0,0,66719,1001.15137,0.97976416,297.0499514,287.5310732,291.4605791,0.251122575,0.790884305,245.1947944,2.928801392,0.620708773,0.043132826,0.207668926,0.965912311,"(356, 504, 652, 789)",5.971679704
Manilkara mochisia1-3,972,0,0,0,57169,901.1341264,0.989768006,276.1052974,264.0976563,269.7959072,0.29169742,0.787191562,212.3968544,2.720143222,0.635303894,0.045715511,0.213794434,0.960175345,"(342, 721, 614, 988)",5.693272218
Manilkara mochisia1-3,972,0,0,0,67351,971.7615434,0.994316169,309.5824372,277.391003,292.8377649,0.444020552,0.789152391,238.6839051,2.922648429,0.600356048,0.043568446,0.208716286,0.953170891,"(361, 260, 639, 567)",5.774895501
Manilkara obovata1-1,972,0,0,0,93916,1149.38391,0.996170858,355.1636175,337.0403637,345.7998917,0.31536004,0.766968012,159.4473008,2.371101525,0.626585545,0.053073919,0.230371771,0.98262621,"(394, 474, 737, 831)",5.983115168
Manotes expansa1-1,972,0,0,0,62141,987.3595231,0.99330243,370.3888708,214.2180032,281.2834488,0.815781855,0.701539886,177.0759359,4.56082729,0.461699948,0.085618838,0.292601848,0.986057882,"(446, 375, 705, 717)",5.990851372
Maprounea africana1-1,972,0,0,0,52086,854.5067094,0.995223173,268.8539117,246.9663481,257.522727,0.395213298,0.777867384,173.64436,4.302643289,0.42322124,0.046500098,0.215630686,0.972836615,"(151, 635, 421, 883)",6.22745368
Maprounea africana1-1,972,1,1,0,95196,1569.047907,0.871718328,571.7466706,237.8912738,348.1484047,0.909328877,0.563763636,95.54297675,2.172779582,0.639360993,0.186320787,0.43164736,0.978721343,"(482, 48, 959, 402)",4.757404484
Maprounea africana1-2,972,0,0,0,55611,881.8620485,0.995346423,274.3809177,258.3348402,266.094202,0.33695997,0.766435128,191.8999348,3.640303612,0.463854635,0.051770922,0.227524504,0.966883703,"(23, 258, 301, 519)",6.026798149
Maprounea africana1-2,972,0,0,0,40382,801.293506,0.94898127,231.6505384,229.6065603,226.750875,0.132548965,0.728391053,249.9474967,3.859654149,0.479893218,0.069933939,0.264442894,0.958570144,"(260, 477, 500, 708)",5.700537937
Maprounea africana1-3,972,0,0,0,50821,917.8265146,0.963559145,260.3652039,252.2718264,254.3763096,0.247392736,0.752068073,359.202291,4.396459881,0.461406434,0.056936582,0.238604917,0.952784365,"(593, 468, 858, 723)",6.10854695
Maprounea membranacea1-1,972,0,0,0,58553,915.4356416,0.99067745,289.1555232,258.4293395,273.0421123,0.448588913,0.791695399,169.5481371,3.12304035,0.51398748,0.041249683,0.203089092,0.952266412,"(390, 555, 657, 832)",5.999731038
Maprounea membranacea1-1,972,1,0,1,1889,241.1959595,0.66048951,94.06928481,42.59266066,49.04232356,0.891622432,0.456942429,951.4279446,7.047549557,0.645394966,0.27053669,0.520068675,0.913962408,"(847, 50, 900, 128)",3.930755158
Maprounea membranacea1-2,972,0,0,0,55906,906.2051942,0.984832737,279.7756953,256.1908638,266.7990442,0.401860437,0.761247277,167.7160558,2.957553629,0.556030174,0.054629927,0.233722089,0.951332135,"(306, 521, 576, 793)",5.833620781
Maprounea membranacea1-2,972,1,0,1,12850,493.002092,0.913420529,155.3408195,111.6579139,127.9106256,0.695224018,0.691157487,527.4542884,4.406981407,0.567901598,0.087805,0.296296709,0.931874476,"(372, 190, 538, 302)",5.509098081
Maprounea membranacea1-3,972,0,0,0,60404,930.4478349,0.994763018,315.0470701,244.4256446,277.3242893,0.630931558,0.771936102,113.7323275,2.933985511,0.521206635,0.049967019,0.223521723,0.964086507,"(327, 560, 640, 810)",5.72661547
Maprounea membranacea1-4,972,0,0,0,55906,906.2051942,0.984832737,279.7756953,256.1908638,266.7990442,0.401860437,0.761247277,167.7160558,2.957553629,0.556030174,0.054629927,0.233722089,0.951332135,"(306, 521, 576, 793)",5.833620781
Maprounea membranacea1-4,972,1,0,1,12850,493.002092,0.913420529,155.3408195,111.6579139,127.9106256,0.695224018,0.691157487,527.4542884,4.406981407,0.567901598,0.087805,0.296296709,0.931874476,"(372, 190, 538, 302)",5.509098081
Maranthes glabra1-1,972,0,0,0,431837,3339.380085,0.941678915,767.2429683,733.8889186,741.5065376,0.291642488,0.697238893,59.84569574,1.284350189,0.724722956,0.09351017,0.305791079,0.968424117,"(28, 288, 811, 1079)",5.013863096
Maranthes glabra1-2,972,0,0,0,356484,2325.495742,0.985304076,699.6085859,659.5256614,673.7132371,0.333622819,0.726750089,55.83919089,1.132481683,0.756745458,0.079392136,0.281759422,0.967254195,"(127, 231, 814, 945)",4.971936134
Maranthes glabra1-3,972,0,0,0,284680,2061.706853,0.985566853,640.4977657,572.8221177,602.0513546,0.447389976,0.765268817,74.69725685,1.378032508,0.702674253,0.057197156,0.239152654,0.956913472,"(203, 402, 823, 1002)",5.368372861
Margaritaria discoidea1-1,972,0,0,0,69999,1677.886435,0.883524556,320.936306,281.1819731,298.5389336,0.482074646,0.660679566,419.2358435,3.192666296,0.660891253,0.1114383,0.333815794,0.978038246,"(221, 183, 547, 508)",4.752608829
Markhamia tomentosa1-2,972,1,0,1,1703,219.5807358,0.782628676,59.24377742,48.41990433,46.56529764,0.57621322,0.518259282,621.58973,7.966335157,0.522076185,0.189809128,0.435618275,0.94137243,"(790, 32, 843, 94)",4.384358421
Markhamia tomentosa1-2,972,1,0,1,1263,219.8589104,0.647692308,84.37068551,30.12171201,40.10114144,0.934098145,0.383890578,817.0630668,7.324691081,0.687635984,0.33983301,0.582915868,0.893926069,"(859, 586, 929, 633)",3.256779011
Markhamia tomentosa1-3,972,1,0,1,8978,508.2975106,0.832066728,118.5248116,114.264386,106.9165311,0.26570433,0.535744122,503.0401637,6.87264918,0.542119925,0.186179501,0.431466971,0.963396881,"(723, 615, 856, 741)",5.055863568
Markhamia tomentosa1-4,972,1,0,1,2368,303.5046174,0.851186197,136.052613,23.69357524,54.90930014,0.98471912,0.267570621,614.2678413,4.414380817,0.806385393,0.510768346,0.714662096,0.930231377,"(659, 916, 777, 991)",2.419553012
Markhamia zanzibarica1-1,972,0,0,0,182083,1664.587012,0.986889031,515.0985731,452.3596263,481.492758,0.47829338,0.750857732,114.1080282,1.772073832,0.656565357,0.061267706,0.247519146,0.963640425,"(182, 408, 682, 893)",5.74469747
Marrubium incanum1-1,972,0,0,0,37256,722.3645738,0.992804989,230.5064085,206.2633268,217.7976411,0.446413353,0.739235684,163.7524971,3.64028455,0.503389275,0.064439141,0.253841169,0.962304121,"(15, 141, 241, 364)",5.780619465
Marrubium incanum1-1,972,1,0,1,3698,322.7705986,0.860400186,83.35524657,64.03776886,68.61807223,0.640148484,0.630520034,873.1997628,6.792692102,0.579892553,0.118916908,0.344788838,0.910659526,"(91, 966, 160, 1051)",4.580827648
Marrubium incanum1-1,972,0,0,0,34708,708.5828278,0.983173758,217.0070218,204.6052012,210.2179776,0.333215759,0.772868977,82.57232382,2.698600496,0.539729532,0.048837044,0.220975733,0.974206841,"(165, 601, 371, 819)",5.498027705
Marrubium incanum1-1,972,0,0,0,43085,777.4528855,0.991371376,239.8370746,229.076177,234.216835,0.296178947,0.797043806,52.80033452,2.458116723,0.526484813,0.038732288,0.196790093,0.986118922,"(422, 613, 654, 846)",6.041410262
Marrubium incanum1-1,972,1,0,1,1376,231.3797257,0.701682815,60.23171517,43.5757594,41.85663166,0.690357205,0.46361186,1181.299416,12.37716328,0.515031732,0.213928404,0.462454178,0.847281253,"(588, 105, 644, 158)",4.391337699
Marrubium incanum1-1,972,0,0,0,35879,737.4528855,0.982071495,217.4440703,210.7603475,213.7347927,0.24602952,0.77262156,91.67588291,2.76740953,0.519641467,0.048503013,0.220220756,0.97485163,"(602, 832, 816, 1049)",5.803222552
Marrubium incanum1-1,972,0,0,0,37422,849.6072145,0.963317631,223.3408274,215.5807189,218.2823178,0.261311924,0.7425,79.5579884,2.776817817,0.545932548,0.062483641,0.249955247,0.97972429,"(722, 387, 947, 611)",5.697267744
Marrubium incanum1-1,972,1,0,1,1542,179.6223664,0.961346633,79.40712263,25.21965953,44.30954048,0.948224963,0.458110517,313.1156971,5.31232898,0.622549279,0.267920742,0.517561957,0.82728307,"(732, 641, 798, 692)",3.811876922
Martretia quadricornis1-1,972,1,0,1,2012,296.9360749,0.74353289,138.8819784,22.97264239,50.61381199,0.986224679,0.297413156,1496.437446,9.50914067,0.715928441,0.383420942,0.619135714,0.886680074,"(126, 467, 249, 522)",2.969907822
Martretia quadricornis1-1,972,0,0,0,80697,1101.342279,0.984073753,339.1565395,304.5210717,320.541123,0.440245104,0.746523955,194.2905339,3.502296091,0.564624308,0.059201002,0.243305408,0.986358721,"(597, 868, 914, 1209)",6.039792303
Martretia quadricornis1-2,972,1,0,1,2715,302.1492783,0.74628917,101.8792864,51.0153047,58.79494335,0.865596205,0.489365537,1074.070762,7.203093929,0.642876214,0.238569512,0.488414661,0.914881053,"(157, 802, 233, 875)",3.98386158
Martretia quadricornis1-2,972,1,0,1,1509,227.9655121,0.729690522,77.05940073,35.06457011,43.83284696,0.890474576,0.563059701,1408.482698,10.8534979,0.52120194,0.159599558,0.399377511,0.890428526,"(234, 455, 274, 522)",4.679727925
Martretia quadricornis1-2,972,1,0,1,2560,201.7228714,0.940139552,72.52343446,46.36115597,57.09197172,0.768992674,0.646464646,983.3951794,7.266332968,0.519610686,0.107878258,0.328384681,0.905112125,"(692, 371, 758, 431)",5.002785211
Martretia quadricornis1-3,972,1,0,1,1277,132.9533188,0.982307692,42.30976197,38.5648023,40.32278387,0.411328657,0.723922902,1487.710212,9.49357844,0.505458002,0.05823867,0.241175123,0.904971716,"(202, 827, 244, 869)",4.794408585
Martretia quadricornis1-3,972,1,0,1,1711,247.137085,0.772460497,114.0782829,23.12576249,46.67454189,0.979237084,0.352710781,957.9993807,7.373796337,0.694709963,0.383365992,0.619126435,0.941580824,"(285, 860, 384, 909)",3.169923661
Martretia quadricornis1-3,972,1,0,1,1508,205.137085,0.80212766,56.46091031,44.63901012,43.81832075,0.61230975,0.569916856,1128.438329,9.18162433,0.555010794,0.15770788,0.397052042,0.902049523,"(597, 309, 646, 363)",4.481283593
Massularia acuminata1-2,972,0,0,0,94687,1220.756493,0.975782434,410.12588,306.6485068,347.2164063,0.664043854,0.729933703,179.6402943,2.254273254,0.670029691,0.072745771,0.269708013,0.933412293,"(243, 508, 588, 884)",5.483813085
Massularia acuminata1-3,972,0,0,0,183975,2258.44906,0.950495203,993.7103088,244.2608269,483.9878565,0.969318822,0.412130376,133.9098687,1.086897561,0.845399726,0.345015481,0.58737936,0.980566415,"(34, 354, 934, 850)",3.614324378
Matricaria chamomilla1-1,972,0,0,0,26705,647.1269837,0.960957179,192.6281357,178.5187079,184.3959382,0.375671167,0.739935164,156.005509,4.750911207,0.417054315,0.061855585,0.248693383,0.952873591,"(152, 115, 345, 302)",5.64758153
Matricaria chamomilla1-1,972,0,0,0,25850,640.0559159,0.957088378,183.6269039,179.7710255,181.4200712,0.203852751,0.747390638,134.2898545,4.186077181,0.429515589,0.05904648,0.242978256,0.957625171,"(558, 345, 741, 534)",5.599326442
Matricaria chamomilla1-1,972,1,0,1,5637,484.5695885,0.77250925,110.1900993,73.19685103,84.71865977,0.747485673,0.587554722,751.582631,9.739884984,0.450932262,0.136044832,0.368770997,0.912171716,"(561, 670, 678, 752)",5.285024323
Matricaria chamomilla1-1,972,0,0,0,25249,724.3401872,0.906151306,181.9487431,180.7242952,179.298704,0.11581871,0.699592696,188.4322949,3.9983578,0.484027894,0.082892828,0.287897018,0.935027891,"(599, 1021, 792, 1208)",5.282694183
Matricaria chamomilla1-1,972,1,0,1,1576,181.0365799,0.952841596,79.77501857,25.74253931,44.7953739,0.946504971,0.461223295,337.1706563,5.494337404,0.617686124,0.265749158,0.515466559,0.829914467,"(731, 641, 798, 692)",3.861540311
Matricaria discoidea1-1,972,0,0,0,37838,921.6072145,0.892553016,228.9254444,211.6058228,219.4922274,0.381560582,0.694071465,306.927669,4.49620882,0.491293179,0.085115399,0.291735874,0.944938557,"(421, 411, 652, 647)",5.374109501
Matricaria discoidea1-1,972,1,0,1,1941,203.764502,0.93587271,88.10759363,29.05311801,49.71275446,0.944069722,0.454035088,725.6465148,7.801152205,0.601344285,0.222848515,0.472014591,0.766827499,"(727, 638, 802, 695)",4.202646498
Matteuccia struthiopteris1-1,972,1,0,1,2523,253.5218613,0.813084112,92.03443231,44.83462237,56.67789138,0.873318019,0.484447005,414.9222083,6.134115957,0.581978444,0.244005094,0.493943403,0.969244396,"(651, 214, 713, 298)",4.39795096
Matthiola incana1-1,972,0,0,0,82724,1132.863094,0.969459745,348.7759248,302.7543437,324.5419358,0.496479781,0.704675747,164.9402634,3.381747526,0.511040111,0.079879852,0.282623799,0.939953362,"(65, 354, 392, 713)",5.262163295
Matthiola incana1-1,972,1,0,1,1270,135.1959595,0.976923077,49.21598078,32.99074261,40.21211536,0.742066908,0.687229437,337.9484177,5.730096601,0.513075831,0.078388551,0.279830522,0.80692322,"(901, 386, 945, 428)",4.622278023
Matthiola incana1-2,972,1,0,1,1276,202.4680374,0.684182306,71.22167428,32.56035733,40.30699268,0.88937973,0.46031746,415.5197412,10.30543237,0.435391061,0.142278543,0.377094666,0.943441243,"(245, 813, 287, 879)",5.093004027
Matthiola incana1-2,972,1,0,1,9891,576.1147904,0.719188541,200.9021337,84.38753512,112.2212651,0.907504202,0.402073171,224.761947,4.877298472,0.588977743,0.20742548,0.455417733,0.971107256,"(532, 480, 696, 630)",4.640954363
Matthiola incana1-2,972,1,0,1,1268,218.509668,0.713562183,63.23759716,37.66861645,40.1804398,0.803230707,0.446164673,332.6714266,8.805897389,0.466390437,0.162854709,0.403467309,0.935576649,"(639, 1013, 688, 1071)",4.797853847
Matthiola incana1-2,972,1,0,1,1492,253.6223664,0.623745819,104.0254721,26.2872638,43.58524292,0.967544613,0.312199205,356.7219285,8.750803894,0.485960697,0.187268607,0.432667191,0.945829141,"(666, 995, 725, 1076)",4.708112302
Matthiola incana1-2,972,1,0,1,1643,261.0365799,0.658781075,88.44844637,39.7513551,45.73764939,0.893315723,0.369047619,390.3165857,9.54140005,0.51909119,0.218648567,0.467503453,0.941128267,"(702, 1013, 786, 1066)",4.530504826
Maytenus undata1-1,972,1,0,1,4366,250.4507935,0.98289059,83.01656877,67.39751134,74.55845929,0.583857519,0.746835443,1038.041544,7.180200087,0.499636683,0.05326345,0.230702548,0.933141309,"(291, 867, 365, 946)",5.483684135
Maytenus undata1-2,972,1,0,1,1489,145.6396103,0.982189974,50.8906388,37.67374412,43.54140193,0.672289553,0.772703684,1475.700716,9.825754933,0.411654201,0.037455818,0.193303095,0.842202011,"(692, 457, 739, 498)",5.509777928
Medicago arabica1-1,972,1,0,1,1888,166.0243866,0.980779221,58.26867803,42.04836503,49.02934081,0.692280042,0.726992684,985.1351508,8.292996172,0.423304701,0.059541739,0.24390122,0.858877769,"(97, 802, 146, 855)",5.506049133
Medicago arabica1-1,972,0,0,0,43796,781.4945161,0.992476432,239.8220654,232.6361953,236.1414811,0.242958594,0.789771703,77.61013734,3.690135035,0.434482087,0.041412767,0.203490836,0.980063291,"(455, 472, 693, 705)",6.069377384
Medicago arabica1-1,972,1,0,1,1646,183.6223664,0.95753345,80.47504143,26.5636204,45.77938718,0.943951142,0.472445465,445.1029397,6.511129127,0.591378662,0.248809475,0.498763882,0.812787643,"(731, 641, 798, 693)",4.0686147
